x/c, Cp
3.793933158207749567e-01,-2.209896594285964966e-02
3.774304253366950745e-01,-2.226903103291988373e-02
3.754664671590901559e-01,-2.242836542427539825e-02
3.734996048550973113e-01,-2.259556762874126434e-02
3.715316321498384755e-01,-2.278976887464523315e-02
3.695623782123496626e-01,-2.298893779516220093e-02
3.675949607077237946e-01,-2.316393144428730011e-02
3.656354014274418862e-01,-2.334760874509811401e-02
3.653600646212178393e-01,-2.337516471743583679e-02
3.636873305294888170e-01,-2.354213222861289978e-02
3.617502782287136398e-01,-2.375314570963382721e-02
3.597928543354816933e-01,-2.394356578588485718e-02
3.578152296807569077e-01,-2.411836199462413788e-02
3.558314337574577380e-01,-2.435098215937614441e-02
3.547393541123584626e-01,-2.449694089591503143e-02
3.538501148831365017e-01,-2.461192570626735687e-02
3.518670876991753516e-01,-2.484294772148132324e-02
3.498848933161636809e-01,-2.506360225379467010e-02
3.479183086124872926e-01,-2.537626028060913086e-02
3.460012648883704078e-01,-2.547557093203067780e-02
3.441245586256275746e-01,-2.561575546860694885e-02
3.421884031874133925e-01,-2.591040544211864471e-02
3.402559633226661662e-01,-2.613806538283824921e-02
3.384121633743634727e-01,-2.636674791574478149e-02
3.366311865130711123e-01,-2.670284546911716461e-02
3.357581762254290281e-01,-2.700415439903736115e-02
3.348580038145111959e-01,-2.730801515281200409e-02
3.330106377698350828e-01,-2.674268372356891632e-02
3.308159937292211583e-01,-2.790158055722713470e-02
3.301376880327959729e-01,-2.839400433003902435e-02
3.281153270193741811e-01,-2.701517380774021149e-02
3.271139799700284456e-01,-2.761084027588367462e-02
3.260493186946509248e-01,-2.837413363158702850e-02
3.247255922623701330e-01,-2.878016978502273560e-02
3.241317411237715218e-01,-2.886004000902175903e-02
3.224054728786995838e-01,-2.893946692347526550e-02
3.206644064013712825e-01,-2.915319241583347321e-02
3.189175103173965686e-01,-2.943222224712371826e-02
3.171689272776523905e-01,-2.975734323263168335e-02
3.154198744527571541e-01,-3.010995499789714813e-02
3.136706721507684925e-01,-3.047291748225688934e-02
3.119213844332978103e-01,-3.083222545683383942e-02
3.101720540080860622e-01,-3.118970058858394623e-02
3.084228517060974006e-01,-3.155459091067314148e-02
3.066740124199072159e-01,-3.192824870347976685e-02
3.049260913501484760e-01,-3.231406211853027344e-02
3.031796436974542597e-01,-3.270838782191276550e-02
3.026451776727154819e-01,-3.283327072858810425e-02
3.014350111237525387e-01,-3.311603888869285583e-02
2.996923431061367382e-01,-3.353586420416831970e-02
2.979516609984774744e-01,-3.396661579608917236e-02
2.962129434469041311e-01,-3.441122174263000488e-02
2.944762331591578297e-01,-3.486917167901992798e-02
2.927414874274975043e-01,-3.533966094255447388e-02
2.910087276057936045e-01,-3.582533076405525208e-02
2.892779536940461860e-01,-3.632540255784988403e-02
2.875491443383847989e-01,-3.684048354625701904e-02
2.858223208926798375e-01,-3.737259656190872192e-02
2.840974406491904025e-01,-3.792034089565277100e-02
2.823745676695279538e-01,-3.848483413457870483e-02
2.806536378920809205e-01,-3.906806558370590210e-02
2.789346726707199187e-01,-3.966948017477989197e-02
2.772176720054448928e-01,-4.029042273759841919e-02
2.755026358962557875e-01,-4.093284159898757935e-02
2.737895429892822086e-01,-4.159659519791603088e-02
2.720784146383946056e-01,-4.228402301669120789e-02
2.703692508435929787e-01,-4.299669712781906128e-02
2.686620302510068226e-01,-4.373236745595932007e-02
2.669567528606361928e-01,-4.449285939335823059e-02
2.652534186724809784e-01,-4.528011381626129150e-02
2.635520490404117955e-01,-4.609533399343490601e-02
2.618526012566875782e-01,-4.694276303052902222e-02
2.601550966751787763e-01,-4.782424867153167725e-02
2.584595352958855563e-01,-4.874058067798614502e-02
2.567658957649372464e-01,-4.969632625579833984e-02
2.550742207900749126e-01,-5.069432780146598816e-02
2.533844463096870947e-01,-5.173626169562339783e-02
2.516966150315147477e-01,-5.282792448997497559e-02
2.500107056016873663e-01,-5.397377908229827881e-02
2.483267180202049507e-01,-5.517619475722312927e-02
2.466446522870675562e-01,-5.644191056489944458e-02
2.449645084022750996e-01,-5.777980759739875793e-02
2.432862863658276364e-01,-5.919287353754043579e-02
2.416099861777251667e-01,-6.069536507129669189e-02
2.399355864840971853e-01,-6.229456141591072083e-02
2.382630872849436643e-01,-6.401999294757843018e-02
2.365924458725236212e-01,-6.585115194320678711e-02
2.349234914158730425e-01,-6.791562587022781372e-02
2.332556687143589880e-01,-7.007088512182235718e-02
2.316669834569170527e-01,-7.248994708061218262e-02
2.299608092039854002e-01,-7.528471201658248901e-02
2.292709083558788219e-01,-7.641687244176864624e-02
2.282246541168720666e-01,-7.813221216201782227e-02
2.265600772036739652e-01,-8.087170124053955078e-02
2.249602238719606573e-01,-8.355309814214706421e-02
2.233484337266379849e-01,-8.636793494224548340e-02
2.217013456333792043e-01,-8.916799724102020264e-02
2.200471680551144837e-01,-9.193331003189086914e-02
2.183990976838127152e-01,-9.464961290359497070e-02
2.167581808591283465e-01,-9.730760008096694946e-02
2.151991134200696154e-01,-9.977147728204727173e-02
2.151135057532360118e-01,-9.990663081407546997e-02
2.134599260833452972e-01,-1.024204865097999573e-01
2.118139483913525078e-01,-1.048451066017150879e-01
2.101744409221211196e-01,-1.071635037660598755e-01
2.085306199710487973e-01,-1.094014719128608704e-01
2.068911765634289246e-01,-1.115238592028617859e-01
2.052585663943689576e-01,-1.135137081146240234e-01
2.036310384464879719e-01,-1.153764352202415466e-01
2.020028698824919700e-01,-1.170889213681221008e-01
2.003810647719048987e-01,-1.186889410018920898e-01
1.987598148619508232e-01,-1.201919317245483398e-01
1.971312832821563443e-01,-1.215655282139778137e-01
1.955017480704483723e-01,-1.228162199258804321e-01
1.938788752663363202e-01,-1.239302381873130798e-01
1.922636898556041585e-01,-1.248840317130088806e-01
1.906507466012745122e-01,-1.257219910621643066e-01
1.900552939223884019e-01,-1.259994059801101685e-01
1.890447647087277749e-01,-1.264698505401611328e-01
1.874449113770144670e-01,-1.271052658557891846e-01
1.858445028446681913e-01,-1.276362836360931396e-01
1.842449911748828828e-01,-1.280354857444763184e-01
1.826456716899320654e-01,-1.283026337623596191e-01
1.810475693755997650e-01,-1.284703314304351807e-01
1.794485701987064419e-01,-1.284980624914169312e-01
1.778511512082301127e-01,-1.284553557634353638e-01
1.762565829594655020e-01,-1.283508092164993286e-01
1.746640860361393655e-01,-1.281313151121139526e-01
1.730727101910144727e-01,-1.278325766324996948e-01
1.714832989019755838e-01,-1.274531781673431396e-01
1.712929932080816120e-01,-1.273951977491378784e-01
1.698993114960435924e-01,-1.269722878932952881e-01
1.683193065869598437e-01,-1.264261305332183838e-01
1.667397501091565648e-01,-1.257994174957275391e-01
1.651622863106622652e-01,-1.250781863927841187e-01
1.635881537159659393e-01,-1.243129745125770569e-01
1.620180676797293162e-01,-1.234463974833488464e-01
1.604524446024271633e-01,-1.225145980715751648e-01
1.588851559232260235e-01,-1.215528026223182678e-01
1.573162870576078898e-01,-1.205868273973464966e-01
1.557499913333849628e-01,-1.196425035595893860e-01
1.541869520744132693e-01,-1.186276078224182129e-01
1.526277244813257772e-01,-1.175653040409088135e-01
1.514659458029152805e-01,-1.167434975504875183e-01
1.510727142776620013e-01,-1.164646744728088379e-01
1.495240995582128862e-01,-1.153091937303543091e-01
1.479756663466630373e-01,-1.141508594155311584e-01
1.464278523973576718e-01,-1.129722297191619873e-01
1.448851527000370176e-01,-1.117305308580398560e-01
1.433460724837660738e-01,-1.105635464191436768e-01
1.418079531916676128e-01,-1.094513535499572754e-01
1.402701755614971235e-01,-1.083036735653877258e-01
1.387312234684491830e-01,-1.072040796279907227e-01
1.371947591013144563e-01,-1.061132997274398804e-01
1.356656831733726309e-01,-1.049933582544326782e-01
1.341425970061060069e-01,-1.038347929716110229e-01
1.326205465015586338e-01,-1.026709824800491333e-01
1.324964057754081936e-01,-1.025837734341621399e-01
1.311005886763202122e-01,-1.016028299927711487e-01
1.295812501133263017e-01,-1.005965694785118103e-01
1.280625841972531098e-01,-9.963189810514450073e-02
1.265433096958707149e-01,-9.871507436037063599e-02
1.250237469172365279e-01,-9.781348705291748047e-02
1.235073018036953463e-01,-9.692034125328063965e-02
1.219957574034338382e-01,-9.609311819076538086e-02
1.204903415640057734e-01,-9.534984827041625977e-02
1.189891537909366637e-01,-9.470845013856887817e-02
1.174877524791625577e-01,-9.414342790842056274e-02
1.159844506729139635e-01,-9.360142052173614502e-02
1.157822722270221427e-01,-9.354185312986373901e-02
1.144710271320484862e-01,-9.315468370914459229e-02
1.129582975919742466e-01,-9.277965128421783447e-02
1.114471589152522396e-01,-9.249360114336013794e-02
1.099386467646017163e-01,-9.228312969207763672e-02
1.084324942166414035e-01,-9.219128638505935669e-02
1.069265979151270973e-01,-9.222489595413208008e-02
1.054216411839147688e-01,-9.234281629323959351e-02
1.039192362402271697e-01,-9.253825992345809937e-02
1.024203867159777931e-01,-9.278987348079681396e-02
1.009236832557136310e-01,-9.314358234405517578e-02
9.951015312104607990e-02,-9.358007460832595825e-02
9.942767379624070645e-02,-9.360622614622116089e-02
9.792513005239486534e-02,-9.420567005872726440e-02
9.642433732593000406e-02,-9.494239091873168945e-02
9.492497530878861445e-02,-9.579558670520782471e-02
9.342753513999221826e-02,-9.672132134437561035e-02
9.193260405097954113e-02,-9.771604835987091064e-02
9.043996850304558688e-02,-9.879875183105468750e-02
8.894885975685237756e-02,-1.000812575221061707e-01
8.745926713546464670e-02,-1.015227884054183960e-01
8.597140417758739050e-02,-1.030808389186859131e-01
8.519190782733139511e-02,-1.039712578058242798e-01
8.448276180343688990e-02,-1.047765389084815979e-01
8.299339339768939394e-02,-1.065243408083915710e-01
8.150582939399914073e-02,-1.083314791321754456e-01
8.002022994639486353e-02,-1.103048324584960938e-01
7.853679791664630594e-02,-1.125134006142616272e-01
7.705567744337936398e-02,-1.148332729935646057e-01
7.557695394207600281e-02,-1.173451542854309082e-01
7.410076087442687975e-02,-1.197663843631744385e-01
7.262754667171246459e-02,-1.223802193999290466e-01
7.207981989339334872e-02,-1.234127953648567200e-01
7.116497737344218422e-02,-1.251433938741683960e-01
6.971465451990352391e-02,-1.282289624214172363e-01
6.827592681804624253e-02,-1.311566084623336792e-01
6.684830312884884607e-02,-1.337367147207260132e-01
6.542193931801093543e-02,-1.364504247903823853e-01
6.397893550358606241e-02,-1.392756849527359009e-01
6.373297094623446568e-02,-1.398699730634689331e-01
6.252186482696947545e-02,-1.427683234214782715e-01
6.105471512347700191e-02,-1.450912654399871826e-01
5.961607817556934669e-02,-1.493588984012603760e-01
5.822864780912013344e-02,-1.528074890375137329e-01
5.681927634073240946e-02,-1.553147882223129272e-01
5.532478300606497729e-02,-1.574093252420425415e-01
5.501231181904183559e-02,-1.582645177841186523e-01
5.364186845657519659e-02,-1.623050272464752197e-01
5.306421422875065574e-02,-1.646712571382522583e-01
5.201067298143585704e-02,-1.670624613761901855e-01
5.152674089123480961e-02,-1.672864258289337158e-01
4.994788909115803477e-02,-1.694711595773696899e-01
4.889622164597959286e-02,-1.712654829025268555e-01
4.811223564445101658e-02,-1.726391613483428955e-01
4.689255060771275324e-02,-1.753386408090591431e-01
4.688036288612500851e-02,-1.753650754690170288e-01
4.520474068341089752e-02,-1.786640435457229614e-01
4.514996266711136103e-02,-1.788006275892257690e-01
4.316084162235630378e-02,-1.796417236328125000e-01
4.299734037440718776e-02,-1.795537322759628296e-01
4.221453951269135696e-02,-1.795246452093124390e-01
4.142528444361696233e-02,-1.797626316547393799e-01
4.005031672983818541e-02,-1.823239922523498535e-01
3.867232477414987019e-02,-1.827165633440017700e-01
3.730172392688829719e-02,-1.828646063804626465e-01
3.696661496790158707e-02,-1.827175170183181763e-01
3.593398716750750149e-02,-1.822598725557327271e-01
3.457127390616177021e-02,-1.800858676433563232e-01
3.321507357531847809e-02,-1.779361814260482788e-01
3.186643785309972721e-02,-1.748462617397308350e-01
3.052619687122119785e-02,-1.705895215272903442e-01
2.919509801515038361e-02,-1.650386154651641846e-01
2.787386464725046323e-02,-1.581198424100875854e-01
2.656328419149611361e-02,-1.502377688884735107e-01
2.526424817198070355e-02,-1.402487009763717651e-01
2.397778157448822098e-02,-1.287516057491302490e-01
2.270543255462990212e-02,-1.153208389878273010e-01
2.145088732430076514e-02,-1.000635176897048950e-01
2.022397934086595656e-02,-8.188079297542572021e-02
1.899197712470004212e-02,-6.072046607732772827e-02
1.778723846269471276e-02,-3.772718831896781921e-02
1.660350266694281610e-02,-1.121359691023826599e-02
1.544077507591197149e-02,1.801178231835365295e-02
1.430108831115037976e-02,4.962641373276710510e-02
1.318672723680151641e-02,8.428588509559631348e-02
1.210018625186313514e-02,1.223351061344146729e-01
1.104408721124753440e-02,1.637397408485412598e-01
1.002116474499559380e-02,2.088916599750518799e-01
9.034236896704829489e-03,2.598874866962432861e-01
8.085712649890995293e-03,3.134559988975524902e-01
7.177605274157148468e-03,3.672327697277069092e-01
6.312465222411105768e-03,4.233657717704772949e-01
5.494903262409684026e-03,4.803641438484191895e-01
4.735128212522907165e-03,5.363359451293945312e-01
4.048225581296182110e-03,5.896636247634887695e-01
3.428500224736375467e-03,6.420386433601379395e-01
2.830245184001408624e-03,6.955416798591613770e-01
2.263056020992889120e-03,7.472849488258361816e-01
1.747918085117353051e-03,7.970628738403320312e-01
1.294740823490043036e-03,8.435341119766235352e-01
9.074239867109804751e-04,8.859295845031738281e-01
5.882591954217281094e-04,9.252401590347290039e-01
3.380835046631656764e-04,9.546186923980712891e-01
1.562512205200396664e-04,9.747509360313415527e-01
4.330356403458601348e-05,9.908150434494018555e-01
-3.243102992274011872e-17,9.993956089019775391e-01
5.027946975282153034e-06,1.001178860664367676e+00
1.089808250938601480e-05,9.966682791709899902e-01
8.621422154402124500e-05,9.844626784324645996e-01
2.321656586038810103e-04,9.663316607475280762e-01
2.796774574243629128e-04,9.608867168426513672e-01
4.493153156151300496e-04,9.414495229721069336e-01
7.361028846540019436e-04,9.072241783142089844e-01
1.090746297643056546e-03,8.663377761840820312e-01
1.511299349478775799e-03,8.218736648559570312e-01
1.995489187569839899e-03,7.732087373733520508e-01
2.540796472265059638e-03,7.221434116363525391e-01
3.144533785596616109e-03,6.681177616119384766e-01
3.803903270047699018e-03,6.115588545799255371e-01
4.515930398188536428e-03,5.546070337295532227e-01
5.276787488732044215e-03,4.974786937236785889e-01
6.078916606138210117e-03,4.411065876483917236e-01
6.903519671282705092e-03,3.874518573284149170e-01
6.961454723873941423e-03,3.839043676853179932e-01
7.734047100873979279e-03,3.367045819759368896e-01
8.545212575698039534e-03,2.891789078712463379e-01
8.746687011171826870e-03,2.782405018806457520e-01
9.392189825967121528e-03,2.430486083030700684e-01
1.029284937205572105e-02,1.988221555948257446e-01
1.037424231869940768e-02,1.953489929437637329e-01
1.126220832339279963e-02,1.571140736341476440e-01
1.226501010516633204e-02,1.184977740049362183e-01
1.262949798611000610e-02,1.060085967183113098e-01
1.331421251291895792e-02,8.249137550592422485e-02
1.439277649260876923e-02,4.921147227287292480e-02
1.547659886290914805e-02,1.892792806029319763e-02
1.657526617705758556e-02,-9.856280870735645294e-03
1.772306607799218475e-02,-3.467535972595214844e-02
1.891815679438233616e-02,-5.562151968479156494e-02
2.022397934086595656e-02,-7.889552414417266846e-02
2.145090200508673398e-02,-9.803370386362075806e-02
2.270546191620183632e-02,-1.125215291976928711e-01
2.397782962069684720e-02,-1.259735226631164551e-01
2.526430956435839204e-02,-1.371518075466156006e-01
2.656336426851048718e-02,-1.470653563737869263e-01
2.787395807043389906e-02,-1.548620760440826416e-01
2.919517542293094403e-02,-1.617240458726882935e-01
3.052606607876438838e-02,-1.672042906284332275e-01
3.186515128240211686e-02,-1.713828891515731812e-01
3.321023425441646526e-02,-1.743772178888320923e-01
3.456691504734600573e-02,-1.766136437654495239e-01
3.597459955996425152e-02,-1.766346395015716553e-01
3.738873027223960782e-02,-1.795021146535873413e-01
3.874580077330577049e-02,-1.809650361537933350e-01
4.010493726134278097e-02,-1.800070703029632568e-01
4.144231148610671989e-02,-1.786093860864639282e-01
4.183817220666527503e-02,-1.788628250360488892e-01
4.257509427761235060e-02,-1.787396371364593506e-01
4.354754954017189816e-02,-1.761887222528457642e-01
4.527891869105947487e-02,-1.711689829826354980e-01
4.649915892843073384e-02,-1.739959120750427246e-01
4.681646676712207522e-02,-1.736403405666351318e-01
4.784555249424701090e-02,-1.716140657663345337e-01
4.837207487915985010e-02,-1.702844649553298950e-01
4.965863489983576851e-02,-1.668593883514404297e-01
5.104659377457984593e-02,-1.637424081563949585e-01
5.154106933834015636e-02,-1.625588238239288330e-01
5.324575949727208130e-02,-1.579699069261550903e-01
5.472503819920842422e-02,-1.555412113666534424e-01
5.618088102827127617e-02,-1.520731002092361450e-01
5.753259170784199433e-02,-1.488537043333053589e-01
5.763408665432740580e-02,-1.486115753650665283e-01
5.907591600587477898e-02,-1.452537477016448975e-01
6.049804107341848897e-02,-1.422028392553329468e-01
6.191331154853177421e-02,-1.393779069185256958e-01
6.333332792136363298e-02,-1.357849687337875366e-01
6.398625454269986357e-02,-1.341992765665054321e-01
6.475600285107271925e-02,-1.323239803314208984e-01
6.619096693325440817e-02,-1.297828257083892822e-01
6.772720174628127365e-02,-1.246052831411361694e-01
6.935744697418337601e-02,-1.223940998315811157e-01
7.067739377138568257e-02,-1.204782798886299133e-01
7.088685388711793434e-02,-1.200722754001617432e-01
7.242847521397835497e-02,-1.171526536345481873e-01
7.390465226622461303e-02,-1.142724156379699707e-01
7.541619132801848091e-02,-1.107722669839859009e-01
7.669206907497688741e-02,-1.099164336919784546e-01
7.695958502613038654e-02,-1.097568571567535400e-01
7.865912890227187704e-02,-1.055452823638916016e-01
8.038593099410630549e-02,-1.024356633424758911e-01
8.171590877197588976e-02,-1.027739346027374268e-01
8.218876888032279615e-02,-1.016470268368721008e-01
8.332331069691086001e-02,-9.913226217031478882e-02
8.504548967578208496e-02,-9.656376391649246216e-02
8.523495189179129683e-02,-9.632685780525207520e-02
8.682228651692411314e-02,-9.442158043384552002e-02
8.798052045283166755e-02,-9.314660727977752686e-02
8.868696521210793493e-02,-9.239779412746429443e-02
9.039950291844851826e-02,-9.076992422342300415e-02
9.071528395539912859e-02,-9.045511484146118164e-02
9.279820454555823273e-02,-8.850359171628952026e-02
9.282276149663297449e-02,-8.848273009061813354e-02
9.489335022657846563e-02,-8.682873100042343140e-02
9.530396380241853982e-02,-8.651902526617050171e-02
9.693072301096156140e-02,-8.535248786211013794e-02
9.788874305706325718e-02,-8.472006022930145264e-02
9.891837330788594285e-02,-8.401867747306823730e-02
1.006245048530765990e-01,-8.298848569393157959e-02
1.008488592934824318e-01,-8.286861330270767212e-02
1.026684119218326252e-01,-8.198021352291107178e-02
1.035455648603516993e-01,-8.160866796970367432e-02
1.044987162239794515e-01,-8.130399882793426514e-02
1.063368573965996905e-01,-8.076661825180053711e-02
1.063394732457359076e-01,-8.076590299606323242e-02
1.083197778112083703e-01,-8.018308877944946289e-02
1.088938018810479413e-01,-8.006846159696578979e-02
1.103534350221245103e-01,-7.977257668972015381e-02
1.114042589894182061e-01,-7.962590456008911133e-02
1.123966587670245376e-01,-7.953696697950363159e-02
1.139865291642791906e-01,-7.940147817134857178e-02
1.144348643523571268e-01,-7.936219871044158936e-02
1.164511928973627070e-01,-7.925334572792053223e-02
1.166179986567716514e-01,-7.924681156873703003e-02
1.183583924871791926e-01,-7.916513085365295410e-02
1.194454753265815072e-01,-7.913475483655929565e-02
1.202155706353499748e-01,-7.915632426738739014e-02
1.220085697257337065e-01,-7.933838665485382080e-02
1.225242550213679060e-01,-7.938031852245330811e-02
1.238176376036685122e-01,-7.956311851739883423e-02
1.255280612768296111e-01,-7.984034717082977295e-02
1.256113200179082290e-01,-7.984985411167144775e-02
1.274385600396383267e-01,-8.004867285490036011e-02
1.282449889590621672e-01,-7.997034490108489990e-02
1.294971692482334569e-01,-7.955487817525863647e-02
1.308229242982116847e-01,-7.974075525999069214e-02
1.321293007107114115e-01,-8.154051005840301514e-02
1.327123467908371268e-01,-8.198614418506622314e-02
1.348854768069225329e-01,-7.973068207502365112e-02
1.349695790258858552e-01,-7.979844510555267334e-02
1.369165822303139435e-01,-8.092948049306869507e-02
1.374209072668422515e-01,-8.103249222040176392e-02
1.388695218107409424e-01,-7.938382029533386230e-02
1.398987997227003621e-01,-8.200986683368682861e-02
1.413251955643440305e-01,-8.172019571065902710e-02
1.418575582328385765e-01,-8.129422366619110107e-02
1.426754755345912840e-01,-8.055984973907470703e-02
1.439609358309364429e-01,-7.992192357778549194e-02
1.453061869646810056e-01,-8.067250996828079224e-02
1.455623052874552292e-01,-8.056218922138214111e-02
1.466667488235738614e-01,-8.017298579216003418e-02
1.479774921025907852e-01,-7.982140779495239258e-02
1.483489640338047921e-01,-7.977602630853652954e-02
1.492990617939510545e-01,-7.988972216844558716e-02
1.505278916257308530e-01,-7.824219018220901489e-02
1.518046608967826283e-01,-7.632661610841751099e-02
1.529232834029131127e-01,-7.601050287485122681e-02
1.537075790355639238e-01,-7.690895348787307739e-02
1.549497016517298320e-01,-7.644410431385040283e-02
1.552799819667497749e-01,-7.647299766540527344e-02
1.564202466206317532e-01,-7.503764331340789795e-02
1.575214230145639271e-01,-7.355975359678268433e-02
1.577721921927779658e-01,-7.338795810937881470e-02
1.586926828114763321e-01,-7.282538712024688721e-02
1.599738830106568199e-01,-7.058889418840408325e-02
1.612110622058020026e-01,-6.948846578598022461e-02
1.623970775272297606e-01,-6.825996190309524536e-02
1.635167356960794682e-01,-6.563509255647659302e-02
1.645630112889567287e-01,-6.380711495876312256e-02
1.654669846888235096e-01,-6.313096731901168823e-02
1.663584981052536604e-01,-6.110406294465065002e-02
1.664225170090119776e-01,-6.095524504780769348e-02
1.674421643253760084e-01,-5.797866359353065491e-02
1.683164238144423674e-01,-5.688492953777313232e-02
1.691062180687468719e-01,-5.568772926926612854e-02
1.700887416812470743e-01,-5.213304236531257629e-02
1.710878038664493117e-01,-4.973270371556282043e-02
1.719718861359455786e-01,-4.750835523009300232e-02
1.728496049520328870e-01,-4.478276148438453674e-02
1.737434352634122658e-01,-4.142531007528305054e-02
1.743013478379597803e-01,-3.956142067909240723e-02
1.746385895147626599e-01,-3.848608210682868958e-02
1.755173760243749492e-01,-3.588704764842987061e-02
1.763652634833740851e-01,-3.241914883255958557e-02
1.771958543072684189e-01,-2.918551303446292877e-02
1.773060829867882382e-01,-2.873095870018005371e-02
1.780321466145861620e-01,-2.573009766638278961e-02
1.787761581705391845e-01,-2.225325070321559906e-02
1.795371246996689818e-01,-1.915586926043033600e-02
1.798905739641811774e-01,-1.737305149435997009e-02
1.804571348562810928e-01,-1.437379326671361923e-02
1.812147915354834493e-01,-9.902150370180606842e-03
1.817680062585210199e-01,-7.345041260123252869e-03
1.819623264800689089e-01,-6.325978785753250122e-03
1.828022809761774004e-01,-1.762330648489296436e-03
1.828920953554994122e-01,-1.285449485294520855e-03
1.836475098782993087e-01,4.014630801975727081e-03
1.837808434456998652e-01,4.871487151831388474e-03
1.842927384293203685e-01,7.947725243866443634e-03
1.849077298997137409e-01,1.151092071086168289e-02
1.852477475796815987e-01,1.425239350646734238e-02
1.855782627872770429e-01,1.684788614511489868e-02
1.862539633115012916e-01,2.160237915813922882e-02
1.869217842575111033e-01,2.686249651014804840e-02
1.875783517137675493e-01,3.209167346358299255e-02
1.882235589109181040e-01,3.756524622440338135e-02
1.887598613685198268e-01,4.238214343786239624e-02
1.888559537857688042e-01,4.325078800320625305e-02
1.894679984220332403e-01,4.904046282172203064e-02
1.900692593536952579e-01,5.501763522624969482e-02
1.906612527055603912e-01,6.111498177051544189e-02
1.912460711569376193e-01,6.733145564794540405e-02
1.918290318215813417e-01,7.337279617786407471e-02
1.924462868022477069e-01,8.089698851108551025e-02
1.927791082278571266e-01,8.435545861721038818e-02
1.932206422081808872e-01,8.921811729669570923e-02
1.937425094493247790e-01,9.677987545728683472e-02
1.939626251464364182e-01,9.972180426120758057e-02
1.942842784977744375e-01,1.040047630667686462e-01
1.948309375825685863e-01,1.119826883077621460e-01
1.953715962297522535e-01,1.197447851300239563e-01
1.958958337505216363e-01,1.284937262535095215e-01
1.961208394839777103e-01,1.323951035737991333e-01
1.964024116203876846e-01,1.372814774513244629e-01
1.968922480557818988e-01,1.458510160446166992e-01
1.973740127281272405e-01,1.547237336635589600e-01
1.974967547757599251e-01,1.570665091276168823e-01
1.978484743767616461e-01,1.636876165866851807e-01
1.983134335530236381e-01,1.728483885526657104e-01
1.987622492031878019e-01,1.820719987154006958e-01
1.989985938418792621e-01,1.871516257524490356e-01
1.991916114773266966e-01,1.912632137537002563e-01
1.996156566377111363e-01,2.003621906042098999e-01
2.000353669623841091e-01,2.099771797657012939e-01
2.004601808621065684e-01,2.205377221107482910e-01
2.008769870603915875e-01,2.312577962875366211e-01
2.011630221557360043e-01,2.393056899309158325e-01
2.012918073487201254e-01,2.428007423877716064e-01
2.017411141379057971e-01,2.549790441989898682e-01
2.020753022112271868e-01,2.650666534900665283e-01
2.022050056206428081e-01,2.688317596912384033e-01
2.026712887368757876e-01,2.818099260330200195e-01
2.027128433688683284e-01,2.830667793750762939e-01
2.032172217900729272e-01,3.006570339202880859e-01
2.032340272861562214e-01,3.012405037879943848e-01
2.037686854957294902e-01,3.175337612628936768e-01
2.037876904404742895e-01,3.183361291885375977e-01
2.042416737272993998e-01,3.357377350330352783e-01
2.043976851051707289e-01,3.409441709518432617e-01
2.047195733490842773e-01,3.518819212913513184e-01
2.049561528803512112e-01,3.599053621292114258e-01
2.052138940972834391e-01,3.701390624046325684e-01
2.054562818813263358e-01,3.771651089191436768e-01
2.057350353068303495e-01,3.849035501480102539e-01
2.059601051018979390e-01,3.933916687965393066e-01
2.062539343599747721e-01,4.016733765602111816e-01
2.065562838123810308e-01,4.100703895092010498e-01
2.068360622236690149e-01,4.197944998741149902e-01
2.072005514392295800e-01,4.192007780075073242e-01
2.072094560032279875e-01,4.191055893898010254e-01
2.076141545569396563e-01,4.146477282047271729e-01
2.079103327407714752e-01,4.055092036724090576e-01
2.081863955785925036e-01,3.842410743236541748e-01
2.085552196298645355e-01,3.531484603881835938e-01
2.087447779382909929e-01,3.602688014507293701e-01
2.089540031614477433e-01,3.717228472232818604e-01
2.092702966912903528e-01,4.182241559028625488e-01
2.095708310647041162e-01,4.781534671783447266e-01
2.097689309213304765e-01,5.202288031578063965e-01
2.099658990228203681e-01,5.638919472694396973e-01
2.102449086947703605e-01,6.255409121513366699e-01
2.104947276257471689e-01,6.805222034454345703e-01
2.105076894251405317e-01,6.833919286727905273e-01
2.108394858649659809e-01,7.652795314788818359e-01
2.111798452068618104e-01,8.342661261558532715e-01
2.115313726230290403e-01,8.915247321128845215e-01
2.118883452761737007e-01,9.405695199966430664e-01
2.122396805075064119e-01,9.481720924377441406e-01
2.122396805075064119e-01,9.174065589904785156e-01
2.122396805075064119e-01,8.907439708709716797e-01
2.122396805075064119e-01,8.911554813385009766e-01
2.122396805075064119e-01,9.097120761871337891e-01
2.122396805075064119e-01,9.219602346420288086e-01
2.122396805075064119e-01,9.325669407844543457e-01
2.122396805075064119e-01,9.461490511894226074e-01
2.122396805075064119e-01,9.576084017753601074e-01
2.122396805075064119e-01,9.679391384124755859e-01
2.122396805075064119e-01,9.758210778236389160e-01
2.122396805075064119e-01,9.824212193489074707e-01
2.122396805075064119e-01,9.883453845977783203e-01
2.122396805075064119e-01,9.916532635688781738e-01
2.122396805075064119e-01,9.948397278785705566e-01
2.122396805075064119e-01,9.973360896110534668e-01
2.122396805075064119e-01,9.992371797561645508e-01
2.122396805075064119e-01,1.000634670257568359e+00
2.122396805075064119e-01,1.001620531082153320e+00
2.122396805075064119e-01,1.002305269241333008e+00
